lsl_time,C3,C4,CZ,CP3,CP4,CPZ,FC3,FC4
315887.73891448026,-650.6776733398438,-1218.7574462890625,-1077.8231201171875,-1122.8040771484375,-1055.8941650390625,-658.5488891601562,-1253.4346923828125,-1464.4344482421875
315887.7429144803,-644.9527587890625,-1212.4989013671875,-1071.3397216796875,-1116.415283203125,-1050.6153564453125,-653.9315795898438,-1246.6865234375,-1458.4251708984375
315887.7469144803,-633.149169921875,-1200.488525390625,-1058.981689453125,-1104.3323974609375,-1039.2269287109375,-643.0343017578125,-1234.2960205078125,-1446.543212890625
315887.7509144803,-632.307861328125,-1200.4534912109375,-1058.90625,-1104.2440185546875,-1038.079833984375,-641.1902465820312,-1234.608154296875,-1446.3128662109375
315887.75491448026,-644.2083129882812,-1212.9505615234375,-1071.79736328125,-1116.7694091796875,-1049.4652099609375,-651.736328125,-1247.711181640625,-1458.6590576171875
315887.7589144803,-650.22705078125,-1218.5211181640625,-1077.496826171875,-1122.346923828125,-1055.491943359375,-658.0602416992188,-1253.2327880859375,-1464.385986328125
315887.7629144803,-644.1903686523438,-1211.7969970703125,-1070.6602783203125,-1115.6083984375,-1049.79248046875,-653.05029296875,-1246.19091796875,-1457.9610595703125
315887.7669144803,-633.0857543945312,-1200.4620361328125,-1058.985595703125,-1104.2479248046875,-1039.0645751953125,-642.7774658203125,-1234.539794921875,-1446.821044921875
315887.77091448026,-632.5046997070312,-1200.5833740234375,-1059.1185302734375,-1104.40478515625,-1038.1318359375,-641.1922607421875,-1235.081298828125,-1446.7236328125
315887.7749144803,-644.8013916015625,-1213.3631591796875,-1072.31298828125,-1117.3194580078125,-1049.7884521484375,-652.0236206054688,-1248.613037109375,-1459.343505859375
315887.7789144803,-650.7216186523438,-1218.83984375,-1077.928955078125,-1122.882568359375,-1055.73828125,-658.20166015625,-1254.0911865234375,-1464.990966796875
315887.7829144803,-644.7463989257812,-1212.13671875,-1071.1243896484375,-1116.1754150390625,-1050.123779296875,-653.2910766601562,-1246.9832763671875,-1458.525146484375
